participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
62bb4c95ca36f792585cb4b5,Covid-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the empty intersection (no sets),It is the intersection of 2-3 sets,False,undefined,undefined,2024-08-21T21:38:17.267Z,2024-08-21T21:40:24.911Z,127644,127644,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a bit,Diverging a lot,False,undefined,undefined,2024-08-21T21:38:17.267Z,2024-08-21T21:40:24.911Z,127644,127644,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:38:17.267Z,2024-08-21T21:40:24.911Z,127644,127644,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-21T21:38:17.267Z,2024-08-21T21:40:24.911Z,127644,127644,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,1,undefined,undefined,undefined,undefined,2024-08-21T21:40:24.921Z,2024-08-21T21:40:33.559Z,8638,8638,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,1,undefined,undefined,undefined,undefined,2024-08-21T21:40:24.921Z,2024-08-21T21:40:33.559Z,8638,8638,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,1,undefined,undefined,undefined,undefined,2024-08-21T21:40:24.921Z,2024-08-21T21:40:33.559Z,8638,8638,Covid Symptoms
62bb4c95ca36f792585cb4b5,Covid-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,I have a very hard time understanding it. It is hard to follow along.,undefined,undefined,undefined,undefined,2024-08-21T21:40:33.566Z,2024-08-21T21:41:08.301Z,34735,34735,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-27T20:05:01.890Z,2024-08-27T20:07:22.193Z,140303,140303,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-27T20:07:22.207Z,2024-08-27T20:07:29.637Z,7430,7430,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-27T20:07:22.207Z,2024-08-27T20:07:29.637Z,7430,7430,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-27T20:07:22.207Z,2024-08-27T20:07:29.637Z,7430,7430,Covid Symptoms
6315ffdb9876ded7feefaf07,Covid-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,All the data has been presented but in a less efficient manner than the diagram. ,undefined,undefined,undefined,undefined,2024-08-27T20:07:29.647Z,2024-08-27T20:08:20.012Z,50365,50365,Covid Symptoms
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,18,8,True,0,100,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:06:25.177Z,2024-08-21T22:07:36.305Z,71128,71128,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:36.326Z,2024-08-21T22:07:41.249Z,4923,4923,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T22:07:36.326Z,2024-08-21T22:07:41.249Z,4923,4923,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:07:36.326Z,2024-08-21T22:07:41.249Z,4923,4923,International Organizations
63ea445c759d5bf0e3f63739,Organizations-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,They all overlie with each other a little bit,undefined,undefined,undefined,undefined,2024-08-21T22:07:41.258Z,2024-08-21T22:07:57.389Z,16131,16131,International Organizations
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:47:29.231Z,2024-08-21T21:49:00.932Z,91701,91701,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:49:00.976Z,2024-08-21T21:49:08.942Z,7966,7966,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:49:00.976Z,2024-08-21T21:49:08.942Z,7966,7966,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:49:00.976Z,2024-08-21T21:49:08.942Z,7966,7966,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Tennis-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"I am a visual person so find the graphs easier to glean the data from. However, I can understand this. There is not much variance with the sets and intersections as compared to the previous data set.",undefined,undefined,undefined,undefined,2024-08-21T21:49:08.990Z,2024-08-21T21:49:58.543Z,49553,49553,Tennis Grand Slam Winners
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-21T22:02:31.912Z,2024-08-21T22:04:12.510Z,100598,100598,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:04:12.522Z,2024-08-21T22:04:28.173Z,15651,15651,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:04:12.522Z,2024-08-21T22:04:28.173Z,15651,15651,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:04:12.522Z,2024-08-21T22:04:28.173Z,15651,15651,Covid Symptoms
650b604dbf69c1cada1ba416,Covid-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Covid-19 causes a great amount of fatigue as well as lots of cases of coughing.,undefined,undefined,undefined,undefined,2024-08-21T22:04:28.187Z,2024-08-21T22:08:27.574Z,239387,239387,Covid Symptoms
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,18,8,True,0,100,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
652d36620eca7decc5bd4466,Organizations-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:54:57.478Z,2024-08-21T21:58:51.587Z,234109,234109,International Organizations
